just like the other contemporary, this book was full of humor and sass.	train	18309264
i'd say this is a 3.5.	train	21868234
love love love.	train	20757603
do not emulate sara and her pointless antics.	train	21388692
the characters were amazing and very well developed.	train	27534886
**you can see this full review and more at book briefs: https://bookbriefs.net** twist is the second book in the dive bar by kylie scott.	train	48249357
after that there was really no interesting conflict and any other supposed problem felt like it would easily get solved.	train	46235584
he doesn't have friends or girlfriends.	train	41047385
they were never home, and even when they were home, they didn't care, remaining in a state of blissful oblivion.	train	6244926
after losing her father, she feels obligated to marry a wealthy man to take care of her family.	train	760678
i loved natalie and garrett's characters in this heated novella!!	train	54797708
while he fall head over heels with each bradford sibling and the people they are destined to love forever, we also see them facing one common problem, a monumental setback that would change all their lives collectively and would require them to either join forces...or watch reality as they know it disappear in a puff of smoke.	train	42912504
i have my own story to tell, like my passengers.	train	18713722
"so unless you're prepared to follow through with what your tongue suggests in my mind, i'd encourage you to keep it in your pretty little mouth."""	train	42305301
* one thing i really liked in my life next door is the depth of the character development.	train	17271423
i can't believe morgan was able to put all of this and so much more in this book.	train	24961929
i've definitely got mixed feelings about this one.	train	48870448
i loved that maddy had a wise older mentor in her which is rarely seen in ya books.	train	26540216
steamy, and magical, and a little dysfunctional thrown in for good measure.	train	14524855
i think it needs two more.	train	20397129
i enjoyed it!	train	45253010
